#ID	genome_anti_hits	prophage_hits	pBGC_hits	pBGC_types	coordinates	genome_length	name
GCF_002838465.1_ASM283846v1_genomic	0	0	0	-	-	0	NZ_CP021554.1 Bifidobacterium breve strain 017W439 chromosome, complete genome
GCF_002838425.1_ASM283842v1_genomic	1	0	0	-	-	0	NZ_CP021394.1 Bifidobacterium breve strain NRBB56 chromosome, complete genome
GCF_002811305.2_ASM281130v2_genomic	5	10	0	-	-	0	NZ_CP036371.1 Klebsiella pneumoniae strain WCHKP020037 chromosome, complete genome
GCF_002838445.1_ASM283844v1_genomic	0	2	0	-	-	0	NZ_CP021552.1 Bifidobacterium breve strain DRBB27 chromosome, complete genome
GCF_002811335.3_ASM281133v4_genomic	3	3	0	-	-	0	NZ_CP025963.2 Klebsiella pneumoniae strain WCHKP34 chromosome, complete genome
GCF_002838485.1_ASM283848v1_genomic	0	1	0	-	-	0	NZ_CP021558.1 Bifidobacterium breve strain 215W447a chromosome, complete genome
GCF_002838165.1_ASM283816v1_genomic	4	1	0	-	-	0	NZ_CP015194.1 Shewanella sp. Pdp11 chromosome, complete genome
GCF_002833485.1_ASM283348v1_genomic	6	0	0	-	-	0	NZ_CP025122.1 Bacillus sp. HBCD-sjtu chromosome, complete genome
GCF_002838525.1_ASM283852v1_genomic	0	0	0	-	-	0	NZ_CP021557.1 Bifidobacterium breve strain 180W83 chromosome, complete genome
GCF_002838545.1_ASM283854v1_genomic	1	0	0	-	-	0	NZ_CP021555.1 Bifidobacterium breve strain 082W48 chromosome, complete genome
GCF_002843565.1_ASM284356v1_genomic	0	0	0	-	-	0	NZ_CP025257.1 Mesoplasma syrphidae strain YJS chromosome, complete genome
GCF_002814035.1_ASM281403v1_genomic	3	1	0	-	-	0	NZ_CP017999.1 Rhizobium sp. Y9 chromosome 1, complete sequence
GCF_002843115.1_ASM284311v1_genomic	4	0	0	-	-	0	NZ_CP025216.1 Streptococcus thermophilus strain DGCC 7710 chromosome, complete genome
GCF_002838505.1_ASM283850v1_genomic	1	3	0	-	-	0	NZ_CP021553.1 Bifidobacterium breve strain DRBB28 chromosome, complete genome
GCF_002814155.1_ASM281415v1_genomic	4	1	0	-	-	0	NZ_CP023398.1 Pseudoalteromonas spongiae strain SAO4-4 chromosome 1, complete sequence
GCF_002838705.1_ASM283870v1_genomic	0	2	0	-	-	0	NZ_CP023198.1 Bifidobacterium breve strain DRBB29 chromosome, complete genome
GCF_002838605.1_ASM283860v1_genomic	1	1	0	-	-	0	NZ_CP023193.1 Bifidobacterium breve strain NRBB18 chromosome, complete genome
GCF_002838625.1_ASM283862v1_genomic	1	1	0	-	-	0	NZ_CP023194.1 Bifidobacterium breve strain NRBB19 chromosome, complete genome
GCF_002838565.1_ASM283856v1_genomic	1	1	0	-	-	0	NZ_CP021556.1 Bifidobacterium breve strain 139W423 chromosome, complete genome
GCF_002838645.1_ASM283864v1_genomic	1	1	0	-	-	0	NZ_CP023195.1 Bifidobacterium breve strain NRBB20 chromosome, complete genome
GCF_002838585.1_ASM283858v1_genomic	1	3	0	-	-	0	NZ_CP021559.1 Bifidobacterium breve strain CNCM I-4321 chromosome, complete genome
GCF_002838665.1_ASM283866v1_genomic	1	1	0	-	-	0	NZ_CP023196.1 Bifidobacterium breve strain NRBB27 chromosome, complete genome
GCF_002838765.1_ASM283876v1_genomic	2	0	0	-	-	0	NZ_CP025120.1 Kangiella profundi strain FT102 chromosome, complete genome
GCF_002838685.1_ASM283868v1_genomic	1	1	0	-	-	0	NZ_CP023197.1 Bifidobacterium breve strain NRBB49 chromosome, complete genome
GCF_002838745.1_ASM283874v1_genomic	1	1	0	-	-	0	NZ_CP023192.1 Bifidobacterium breve strain NRBB08 chromosome, complete genome
GCF_002843545.1_ASM284354v1_genomic	5	0	0	-	-	0	NZ_CP025256.1 Streptococcus pneumoniae Xen35, complete genome
GCF_002814115.1_ASM281411v1_genomic	1	3	0	-	-	0	NZ_CP022488.1 Enterococcus faecalis ARO1/DG chromosome, complete genome
GCF_002838725.1_ASM283872v1_genomic	1	3	0	-	-	0	NZ_CP023199.1 Bifidobacterium breve strain DRBB30 chromosome, complete genome
GCF_002813775.1_ASM281377v1_genomic	6	1	0	-	-	0	NZ_CP020370.1 Candidatus Thiodictyon syntrophicum strain Cad16T chromosome, complete genome
GCF_002846075.1_ASM284607v1_genomic	4	0	0	-	-	0	NZ_CP025399.1 Streptococcus thermophilus strain GABA chromosome, complete genome
GCF_002832675.1_ASM283267v1_genomic	28	2	0	-	-	0	NZ_CP021707.1 Streptomyces sp. S063, complete genome
GCF_002811555.3_ASM281155v3_genomic	3	5	0	-	-	0	NZ_CP027205.2 Escherichia coli strain WCHEC025943 chromosome, complete genome
GCF_002846155.1_ASM284615v1_genomic	4	0	0	-	-	0	NZ_CP025400.1 Streptococcus thermophilus strain EPS chromosome, complete genome
GCF_002845845.1_ASM284584v1_genomic	0	1	0	-	-	0	NZ_CP018757.1 Bifidobacterium bifidum strain PRI 1 chromosome, complete genome
GCF_002844355.1_ASM284435v1_genomic	3	1	0	-	-	0	NZ_CP021640.1 Streptococcus pyogenes strain JS12, complete genome
GCF_002813875.1_ASM281387v1_genomic	11	4	0	-	-	0	NZ_CP024655.1 Bacillus cereus strain MLY1 chromosome MLY1.0, complete sequence
GCF_002831565.1_ASM283156v1_genomic	9	0	0	-	-	0	NZ_CP025096.1 Spirosoma pollinicola strain HA7 chromosome, complete genome
GCF_002843135.1_ASM284313v1_genomic	5	0	0	-	-	0	NZ_CP025209.1 Corynebacterium diphtheriae bv. mitis str. ISS 3319 chromosome, complete genome
GCF_002831585.1_ASM283158v1_genomic	12	0	0	-	-	0	NZ_CP025113.1 Bradyrhizobium sp. SK17 strain CBNU chromosome, complete genome
GCF_002843985.1_ASM284398v1_genomic	0	0	0	-	-	0	NZ_CP025281.1 Campylobacter coli strain YH503 chromosome, complete genome
GCF_002843965.1_ASM284396v1_genomic	2	0	0	-	-	0	NZ_CP025299.1 Microbacterium hominis strain SJTG1 chromosome, complete genome
GCF_002833425.1_ASM283342v1_genomic	3	5	0	-	-	0	NZ_CP025143.1 Klebsiella pneumoniae strain NR5632 chromosome, complete genome
GCF_002812665.1_ASM281266v1_genomic	4	6	0	-	-	0	NZ_CP025037.1 Klebsiella pneumoniae strain NU-CRE047 chromosome, complete genome
GCF_002833445.1_ASM283344v1_genomic	3	5	0	-	-	0	NZ_CP025140.1 Klebsiella pneumoniae strain KP1768 chromosome, complete genome
GCF_002843525.1_ASM284352v1_genomic	0	4	0	-	-	0	NZ_CP025259.1 Listeria monocytogenes strain MF4624 chromosome, complete genome
GCF_002833465.1_ASM283346v1_genomic	3	5	0	-	-	0	NZ_CP025146.1 Klebsiella pneumoniae strain KP1766 chromosome, complete genome
GCF_002844395.1_ASM284439v1_genomic	2	1	0	-	-	0	NZ_CP025197.1 Hungateiclostridium saccincola strain GGR1 chromosome, complete genome
GCF_002843505.1_ASM284350v1_genomic	14	3	0	-	-	0	NZ_CP025258.1 Bacillus sp. SJ-10 chromosome, complete genome
GCF_002843685.1_ASM284368v1_genomic	2	6	0	-	-	0	NZ_CP025268.1 Escherichia coli str. K-12 substr. MG1655 strain K-12 chromosome, complete genome
GCF_002847405.1_ASM284740v1_genomic	4	0	0	-	-	0	NZ_CP025533.1 Corynebacterium glutamicum strain ATCC 13032 chromosome, complete genome
GCF_002847425.1_ASM284742v1_genomic	4	0	0	-	-	0	NZ_CP025534.1 Corynebacterium glutamicum strain HA chromosome, complete genome
GCF_002848425.1_ASM284842v1_genomic	0	3	0	-	-	0	NZ_CP025442.1 Listeria monocytogenes strain MF4562 chromosome, complete genome
GCF_002812405.1_ASM281240v1_genomic	45	0	0	-	-	0	NZ_CP025018.1 Streptomyces sp. M56 chromosome
GCF_002845365.1_ASM284536v1_genomic	13	3	0	-	-	0	NZ_CP025341.1 Bacillus velezensis strain CMT-6 chromosome, complete genome
GCF_002843665.1_ASM284366v1_genomic	6	4	0	-	-	0	NZ_CP025266.1 Acinetobacter baumannii isolate SMC_Paed_Ab_BL01 chromosome, complete genome
GCF_002844125.1_ASM284412v1_genomic	14	8	0	-	-	0	NZ_CP025308.1 Bacillus velezensis strain Lzh-a42 chromosome, complete genome
GCF_002849975.1_ASM284997v1_genomic	1	0	0	-	-	0	NZ_CP016327.1 Candidatus Portiera aleyrodidarum strain BT-Z1 chromosome, complete genome
GCF_002849995.1_ASM284999v1_genomic	1	0	0	-	-	0	NZ_CP016343.1 Candidatus Portiera aleyrodidarum strain China 1 chromosome, complete genome
GCF_002847015.1_ASM284701v1_genomic	11	3	0	-	-	0	NZ_CP025085.1 Serratia sp. ATCC 39006 chromosome, complete genome
GCF_002846975.1_ASM284697v1_genomic	10	1	0	-	-	0	NZ_CP017453.1 Dickeya solani D s0432-1 chromosome, complete genome
GCF_002847385.1_ASM284738v1_genomic	4	1	0	-	-	0	NZ_CP025298.1 Stenotrophomonas maltophilia strain CSM2 chromosome, complete genome
GCF_002843285.1_ASM284328v1_genomic	12	9	0	-	-	0	NZ_CP025229.1 Pseudomonas sp. AK6U chromosome, complete genome
GCF_002848225.1_ASM284822v1_genomic	2	6	0	-	-	0	NZ_CP025520.1 Escherichia coli strain DH5alpha chromosome, complete genome
GCF_002814095.1_ASM281409v1_genomic	6	3	0	-	-	0	NZ_CP021913.1 Sagittula sp. P11 chromosome, complete genome
GCF_002848485.1_ASM284848v1_genomic	0	4	0	-	-	0	NZ_CP025440.1 Listeria monocytogenes strain MF6172 chromosome, complete genome
GCF_002848465.1_ASM284846v1_genomic	0	4	0	-	-	0	NZ_CP025438.1 Listeria monocytogenes strain MF4697 chromosome, complete genome
GCF_002848505.1_ASM284850v1_genomic	0	3	0	-	-	0	NZ_CP025443.1 Listeria monocytogenes strain MF4545 chromosome, complete genome
GCF_002844375.1_ASM284437v1_genomic	8	1	0	-	-	0	NZ_CP024199.1 Thalassospira marina strain CSC3H3 chromosome, complete genome
GCF_002844145.1_ASM284414v1_genomic	13	1	0	-	-	0	NZ_CP025309.1 Pseudomonas chlororaphis strain Lzh-T5 chromosome, complete genome
GCF_002848345.1_ASM284834v1_genomic	14	3	0	-	-	0	NZ_CP025429.1 Chromobacterium sp. ATCC 53434 chromosome, complete genome
GCF_002846995.1_ASM284699v1_genomic	10	1	0	-	-	0	NZ_CP017454.1 Dickeya solani strain PPO 9019 chromosome, complete genome
GCF_002844685.1_ASM284468v1_genomic	5	10	0	-	-	0	NZ_CP025328.1 Escherichia coli strain ExPEC XM chromosome, complete genome
GCF_002849915.1_ASM284991v1_genomic	0	0	0	-	-	0	NZ_CP015444.1 Lactobacillus helveticus strain FAM8627 chromosome, complete genome
GCF_002849755.1_ASM284975v1_genomic	3	2	0	-	-	0	NZ_CP018889.1 Beggiatoa leptomitoformis strain D-401 chromosome, complete genome
GCF_002849895.1_ASM284989v1_genomic	0	0	0	-	-	0	NZ_CP018867.1 Lactobacillus alimentarius DSM 20249 chromosome, complete genome
GCF_002849955.1_ASM284995v1_genomic	1	0	0	-	-	0	NZ_CP015498.1 Lactobacillus helveticus strain FAM22155 chromosome, complete genome
GCF_002844165.1_ASM284416v1_genomic	2	16	0	-	-	0	NZ_CP022407.1 Escherichia coli O121:H19 strain 16-9255 chromosome, complete genome
GCF_002849835.1_ASM284983v1_genomic	5	5	0	-	-	0	NZ_CP018622.1 Virgibacillus dokdonensis strain 21D chromosome, complete genome
GCF_002848445.1_ASM284844v1_genomic	10	1	0	-	-	0	NZ_CP025435.1 Gordonia sp. YC-JH1 chromosome, complete genome
GCF_002848385.1_ASM284838v1_genomic	1	2	0	-	-	0	NZ_CP025425.1 Enterococcus faecium strain SC4 chromosome, complete genome
GCF_002849935.1_ASM284993v1_genomic	2	2	0	-	-	0	NZ_CP015496.1 Lactobacillus helveticus strain FAM8105 chromosome, complete genome
GCF_002847285.1_ASM284728v1_genomic	26	0	0	-	-	0	NZ_CP025407.1 Streptomyces sp. CMB-StM0423 chromosome, complete genome
GCF_002848365.2_ASM284836v2_genomic	9	0	0	-	-	0	NZ_CP025491.2 Legionella sainthelensi strain LA01-117 chromosome, complete genome
GCF_002843645.1_ASM284364v1_genomic	22	1	0	-	-	0	NZ_CP025264.1 Burkholderia pseudomallei strain MSHR1435 chromosome 1, complete sequence
GCF_002849795.1_ASM284979v1_genomic	3	0	0	-	-	0	NZ_CP023863.1 Prevotella jejuni strain CD3:33 chromosome I, complete sequence
GCF_002850495.1_ASM285049v1_genomic	0	0	0	-	-	0	NZ_CP021379.1 Coxiella-like endosymbiont of Amblyomma americanum isolate CLE-AaGA chromosome, complete genome
GCF_002846135.1_ASM284613v1_genomic	4	9	0	-	-	0	NZ_CP025401.1 Escherichia coli strain MS8345 chromosome, complete genome
GCF_002849875.1_ASM284987v1_genomic	3	0	0	-	-	0	NZ_CP018321.1 Alteromonas macleodii strain Te101 chromosome, complete genome
GCF_002847305.1_ASM284730v1_genomic	6	3	0	-	-	0	NZ_CP025408.1 Paracoccus sp. BM15 chromosome, complete genome
GCF_002850375.1_ASM285037v1_genomic	2	1	0	-	-	0	NZ_CP020618.1 Staphylococcus hominis subsp. hominis strain K1 chromosome, complete genome
GCF_002850075.1_ASM285007v1_genomic	4	1	0	-	-	0	NZ_CP019086.1 Xanthomonas oryzae pv. oryzae strain MAI73 chromosome, complete genome
GCF_002848625.1_ASM284862v1_genomic	2	5	0	-	-	0	NZ_CP023780.1 Enterococcus faecium strain Efaecium_ER03933.3A isolate isolate chromosome, complete genome
GCF_002850315.1_ASM285031v1_genomic	2	5	0	-	-	0	NZ_CP013943.1 Staphylococcus epidermidis strain DAR1907 chromosome, complete genome
GCF_002850395.1_ASM285039v1_genomic	4	2	0	-	-	0	NZ_CP020713.1 Staphylococcus aureus strain K17 chromosome, complete genome
GCF_002843235.3_ASM284323v3_genomic	1	7	0	-	-	0	NZ_CP031123.2 Providencia sp. WCHPHu000369 strain WCHPr000369 chromosome, complete genome
GCF_002850235.1_ASM285023v1_genomic	4	0	0	-	-	0	NZ_CP019600.1 Brachyspira hyodysenteriae strain BH718 chromosome, complete genome
GCF_002848705.1_ASM284870v1_genomic	2	5	0	-	-	0	NZ_CP023804.1 Enterococcus faecium strain Efaecium_ER04619.3A isolate isolate chromosome, complete genome
GCF_002849775.1_ASM284977v1_genomic	2	3	0	-	-	0	NZ_CP023057.1 Glaesserella sp. 15-184 chromosome, complete genome
GCF_002849715.1_ASM284971v1_genomic	8	0	0	-	-	0	NZ_CP018863.1 Arthrobacter crystallopoietes strain DSM 20117 chromosome, complete genome
GCF_002848525.1_ASM284852v1_genomic	32	3	0	-	-	0	NZ_CP025511.1 Streptomyces sp. DUT11 chromosome
GCF_002850415.1_ASM285041v1_genomic	4	2	0	-	-	0	NZ_CP020714.1 Staphylococcus aureus strain K18 chromosome, complete genome
GCF_002850515.1_ASM285051v1_genomic	1	1	0	-	-	0	NZ_CP021885.1 Enterococcus faecium strain WEFA23 chromosome, complete genome
GCF_002850135.1_ASM285013v1_genomic	4	1	0	-	-	0	NZ_CP019089.1 Xanthomonas oryzae pv. oryzae strain MAI106 chromosome, complete genome
GCF_002850095.1_ASM285009v1_genomic	4	1	0	-	-	0	NZ_CP019092.1 Xanthomonas oryzae pv. oryzae strain MAI145 chromosome, complete genome
GCF_002850115.1_ASM285011v1_genomic	4	1	0	-	-	0	NZ_CP019085.1 Xanthomonas oryzae pv. oryzae strain MAI68 chromosome, complete genome
GCF_002850155.1_ASM285015v1_genomic	4	1	0	-	-	0	NZ_CP019090.1 Xanthomonas oryzae pv. oryzae strain MAI129 chromosome, complete genome
GCF_002848605.1_ASM284860v1_genomic	3	5	0	-	-	0	NZ_CP025515.1 Klebsiella pneumoniae strain 002SK2 chromosome, complete genome
GCF_002849695.1_ASM284969v1_genomic	2	0	0	-	-	0	NZ_CP018937.1 Bacteroides fragilis strain Q1F2 chromosome, complete genome
GCF_002850035.1_ASM285003v1_genomic	0	2	0	-	-	0	NZ_CP018176.1 Lactobacillus hordei strain TMW 1.1822 chromosome, complete genome
GCF_002850175.1_ASM285017v1_genomic	3	3	0	-	-	0	NZ_CP019091.1 Xanthomonas oryzae pv. oryzae strain MAI134 chromosome, complete genome
GCF_002850055.1_ASM285005v1_genomic	0	0	0	-	-	0	NZ_CP018180.1 Lactobacillus nagelii strain TMW 1.1827 chromosome, complete genome
GCF_002850195.1_ASM285019v1_genomic	4	1	0	-	-	0	NZ_CP019087.1 Xanthomonas oryzae pv. oryzae strain MAI95 chromosome, complete genome
GCF_002850215.1_ASM285021v1_genomic	4	1	0	-	-	0	NZ_CP019088.1 Xanthomonas oryzae pv. oryzae strain MAI99 chromosome, complete genome
GCF_002848645.1_ASM284864v1_genomic	2	5	0	-	-	0	NZ_CP023784.1 Enterococcus faecium strain Efaecium_ER04120.3A chromosome, complete genome
GCF_002848665.1_ASM284866v1_genomic	2	5	0	-	-	0	NZ_CP023794.1 Enterococcus faecium strain Efaecium_ER04484.3A chromosome, complete genome
GCF_002850275.3_ASM285027v3_genomic	3	3	0	-	-	0	NZ_CP025541.3 Klebsiella pneumoniae strain 2N3 chromosome, complete genome
GCF_002813575.1_ASM281357v1_genomic	21	0	0	-	-	0	NZ_CP024785.1 Nostoc flagelliforme CCNUN1 chromosome, complete genome
GCF_002848685.1_ASM284868v1_genomic	2	5	0	-	-	0	NZ_CP023789.1 Enterococcus faecium strain Efaecium_ER04462.3A chromosome, complete genome
GCF_002847445.1_ASM284744v1_genomic	8	1	0	-	-	0	NZ_CP025430.1 Paracoccus zhejiangensis strain J6 chromosome, complete genome
GCF_002848725.1_ASM284872v1_genomic	2	5	0	-	-	0	NZ_CP023799.1 Enterococcus faecium strain Efaecium_ER04526.5A chromosome, complete genome
GCF_002848745.1_ASM284874v1_genomic	3	5	0	-	-	0	NZ_CP023808.1 Enterococcus faecium strain Efaecium_ER04526.3A chromosome, complete genome
GCF_002850255.1_ASM285025v1_genomic	12	0	0	-	-	0	NZ_CP022522.1 Pseudoalteromonas sp. NC201 chromosome, complete genome
GCF_002850475.1_ASM285047v1_genomic	14	3	0	-	-	0	NZ_CP021011.1 Bacillus velezensis strain GFP-2 chromosome, complete genome
GCF_002850575.1_ASM285057v1_genomic	2	2	0	-	-	0	NZ_CP025225.1 Enterobacter cancerogenus strain CR-Eb1 chromosome, complete genome
GCF_002850455.1_ASM285045v1_genomic	3	0	0	-	-	0	NZ_CP019320.1 Vibrio vulnificus strain VV2014DJH chromosome 1, complete sequence
GCF_002859285.1_ASM285928v1_genomic	1	0	0	-	-	0	NZ_CP015560.1 Pasteurella multocida strain USDA-ARS-USMARC-60717 chromosome, complete genome
GCF_002859245.1_ASM285924v1_genomic	1	0	0	-	-	0	NZ_CP015558.1 Pasteurella multocida strain USDA-ARS-USMARC-60494 chromosome, complete genome
GCF_002833405.1_ASM283340v1_genomic	2	0	0	-	-	0	NZ_CP025135.1 Planococcus sp. MB-3u-03 chromosome, complete genome
GCF_002850555.1_ASM285055v1_genomic	1	4	0	-	-	0	NZ_CP025223.1 Enterococcus sp. CR-Ec1 chromosome, complete genome
GCF_002848565.1_ASM284856v1_genomic	4	5	0	-	-	0	NZ_CP025466.1 Klebsiella pneumoniae strain JS187 chromosome, complete genome
GCF_002859305.1_ASM285930v1_genomic	1	0	0	-	-	0	NZ_CP015561.1 Pasteurella multocida strain USDA-ARS-USMARC-60213 chromosome, complete genome
GCF_002848545.1_ASM284854v1_genomic	5	7	0	-	-	0	NZ_CP025456.1 Klebsiella pneumoniae strain KP69 chromosome, complete genome
GCF_002848585.1_ASM284858v1_genomic	6	8	0	-	-	0	NZ_CP025461.1 Klebsiella pneumoniae strain F44 chromosome, complete genome
GCF_002859345.1_ASM285934v1_genomic	1	0	0	-	-	0	NZ_CP015563.1 Pasteurella multocida strain USDA-ARS-USMARC-60380 chromosome, complete genome
GCF_002859385.1_ASM285938v1_genomic	1	0	0	-	-	0	NZ_CP015565.1 Pasteurella multocida strain USDA-ARS-USMARC-60224 chromosome, complete genome
GCF_002859365.1_ASM285936v1_genomic	1	0	0	-	-	0	NZ_CP015564.1 Pasteurella multocida strain USDA-ARS-USMARC-60713 chromosome, complete genome
GCF_002849735.1_ASM284973v1_genomic	30	1	0	-	-	0	NZ_CP017780.1 Amycolatopsis sp. BJA-103 chromosome, complete genome
GCF_002859265.1_ASM285926v1_genomic	2	2	1	bacteriocin	1771484-1822998	2344126	NZ_CP015559.1 Pasteurella multocida strain USDA-ARS-USMARC-60215 chromosome, complete genome
GCF_002859405.1_ASM285940v1_genomic	1	0	0	-	-	0	NZ_CP015566.1 Pasteurella multocida strain USDA-ARS-USMARC-60712 chromosome, complete genome
GCF_002859445.1_ASM285944v1_genomic	1	0	0	-	-	0	NZ_CP015568.1 Pasteurella multocida strain USDA-ARS-USMARC-60248 chromosome, complete genome
GCF_002859485.1_ASM285948v1_genomic	1	0	0	-	-	0	NZ_CP015570.1 Pasteurella multocida strain USDA-ARS-USMARC-59962 chromosome, complete genome
GCF_002859325.1_ASM285932v1_genomic	2	2	1	bacteriocin	526126-577813	2345801	NZ_CP015562.1 Pasteurella multocida strain USDA-ARS-USMARC-59910 chromosome, complete genome
GCF_002859545.1_ASM285954v1_genomic	1	0	0	-	-	0	NZ_CP015573.1 Pasteurella multocida strain USDA-ARS-USMARC-60714 chromosome, complete genome
GCF_002850535.1_ASM285053v1_genomic	11	10	0	-	-	0	NZ_CP025001.1 Bacillus siamensis strain SCSIO 05746 chromosome, complete genome
GCF_002850015.1_ASM285001v1_genomic	0	4	0	-	-	0	NZ_CP016491.1 Lactobacillus pentosus strain BGM48 chromosome, complete genome
GCF_002859205.1_ASM285920v1_genomic	3	1	0	-	-	0	NZ_CP018039.1 Bordetella pertussis strain J294 chromosome, complete genome
GCF_002859425.1_ASM285942v1_genomic	1	4	0	-	-	0	NZ_CP015567.1 Pasteurella multocida strain USDA-ARS-USMARC-60675 chromosome, complete genome
GCF_002859525.1_ASM285952v1_genomic	2	2	1	bacteriocin	1771943-1823457	2344125	NZ_CP015572.1 Pasteurella multocida strain USDA-ARS-USMARC-60381 chromosome, complete genome
GCF_002859505.1_ASM285950v1_genomic	1	7	1	bacteriocin	236321-274745	2333691	NZ_CP015571.1 Pasteurella multocida strain USDA-ARS-USMARC-60214 chromosome, complete genome
GCF_002859465.1_ASM285946v1_genomic	2	9	1	bacteriocin	235720-274153	2530586	NZ_CP015569.1 Pasteurella multocida strain USDA-ARS-USMARC-60385 chromosome, complete genome
GCF_002850435.1_ASM285043v1_genomic	4	1	0	-	-	0	NZ_CP021114.1 Rhodobacteraceae bacterium strain G7 chromosome, complete genome
GCF_002859225.1_ASM285922v1_genomic	8	0	0	-	-	0	NZ_CP018761.1 Bordetella bronchiseptica strain A310, complete genome
GCF_002852915.4_ASM285291v4_genomic	6	5	0	-	-	0	NZ_CP027064.2 Klebsiella variicola strain WCHKV030666 chromosome, complete genome
GCF_002859565.1_ASM285956v1_genomic	3	1	0	-	-	0	NZ_CP017882.1 Bordetella pertussis strain I384, complete genome
GCF_002859585.1_ASM285958v1_genomic	3	1	0	-	-	0	NZ_CP017883.1 Bordetella pertussis strain I385, complete genome
GCF_002859605.1_ASM285960v1_genomic	3	1	0	-	-	0	NZ_CP017884.1 Bordetella pertussis strain J074, complete genome
GCF_002859625.1_ASM285962v1_genomic	3	1	0	-	-	0	NZ_CP017885.1 Bordetella pertussis strain J081, complete genome
GCF_002859645.1_ASM285964v1_genomic	4	1	0	-	-	0	NZ_CP017923.1 Bordetella pertussis strain J148 chromosome, complete genome
GCF_002850295.1_ASM285029v1_genomic	5	1	0	-	-	0	NZ_CP025537.1 Vibrio harveyi strain 345 chromosome 1, complete sequence
GCF_002859845.1_ASM285984v1_genomic	6	0	0	-	-	0	NZ_CP018890.1 Bordetella holmesii isolate F613 chromosome, complete genome
GCF_002859665.1_ASM285966v1_genomic	3	1	0	-	-	0	NZ_CP017924.1 Bordetella pertussis strain J173, complete genome
GCF_002859685.1_ASM285968v1_genomic	3	1	0	-	-	0	NZ_CP017925.1 Bordetella pertussis strain J203, complete genome
GCF_002859705.1_ASM285970v1_genomic	3	1	0	-	-	0	NZ_CP017926.1 Bordetella pertussis strain J230, complete genome
GCF_002859745.1_ASM285974v1_genomic	3	1	0	-	-	0	NZ_CP018037.1 Bordetella pertussis strain J094 chromosome, complete genome
